Observation Date,Series Display Name,Observation Value,Unit
30-Jun-25,IV Other Exports,294103.2454,Thousand USD
30-Jun-25,V Total Export as per BOP (III+IV),2594043.306,Thousand USD
31-May-25,. Afghanistan,57881.9908,Thousand USD
31-May-25,. Albania,783.0141,Thousand USD
31-May-25,. Algeria,1061.584,Thousand USD
31-May-25,. American Samoa,115.338,Thousand USD
31-May-25,. Andorra,0,Thousand USD
31-May-25,. Angola,1611.9046,Thousand USD
31-May-25,. Antigua & Barbuda,41.999,Thousand USD
31-May-25,. Argentina,6569.1588,Thousand USD
31-May-25,. Armenia,26.9887,Thousand USD
31-May-25,. Aruba,0,Thousand USD
31-May-25,. Australia,23797.1832,Thousand USD
31-May-25,. Austria,2374.1904,Thousand USD
31-May-25,. Azerbaijan,181.5658,Thousand USD
31-May-25,. Bahamas,46.297,Thousand USD
31-May-25,. Bahrain,6979.0846,Thousand USD
31-May-25,. Bangladesh,59391.5466,Thousand USD
31-May-25,. Barbados,78.2,Thousand USD
31-May-25,. Belarus,98.4725,Thousand USD
31-May-25,. Belgium,38211.0309,Thousand USD
31-May-25,. Belize,142.35,Thousand USD
31-May-25,. Benin ( Dahomey ),1194.0742,Thousand USD
31-May-25,. Bermuda,14.061,Thousand USD
31-May-25,. Bhutan,0,Thousand USD
31-May-25,. Bolivia,115.036,Thousand USD
31-May-25,. Bosnia Herzegovina,144.7677,Thousand USD
31-May-25,. Botswana,350.596,Thousand USD
31-May-25,. Brazil,11399.6296,Thousand USD
31-May-25,. Brunei,129.746,Thousand USD
31-May-25,. Bulgaria,3106.5433,Thousand USD
31-May-25,. Burkina Faso ( Upper Volta),24.288,Thousand USD
31-May-25,. Burundi,12.486,Thousand USD
31-May-25,. Cambodia Kampuchea,2553.849,Thousand USD
31-May-25,. Cameroon,4255.2948,Thousand USD
31-May-25,. Canada,29134.6192,Thousand USD
31-May-25,. Cape Verde,0,Thousand USD
31-May-25,. Cayman Islands,162.347,Thousand USD
31-May-25,. Central African Republic,19.93,Thousand USD
31-May-25,. Chad,0,Thousand USD
31-May-25,. Chile,5236.0922,Thousand USD
31-May-25,. China,199531.5028,Thousand USD
31-May-25,. Colombia,3712.3135,Thousand USD
31-May-25,. Comoros,585.611,Thousand USD
31-May-25,. Congo,784.5844,Thousand USD
31-May-25,. Costa Rica,368.728,Thousand USD
31-May-25,. Croatia,5530.024,Thousand USD
31-May-25,. Cuba,0,Thousand USD
31-May-25,. Cyprus,1498.5815,Thousand USD
31-May-25,. Czech Republic,4180.4684,Thousand USD
31-May-25,. Denmark,24736.4561,Thousand USD
31-May-25,. Djibouti,2444.4327,Thousand USD
31-May-25,. Dominica,21.681,Thousand USD
31-May-25,. Dominican Republic,960.13,Thousand USD
31-May-25,. Ecuador,509.2767,Thousand USD
31-May-25,. Egypt,9741.4682,Thousand USD
31-May-25,. El Salvador,110.876,Thousand USD
31-May-25,. Equatorial Guinea,341.3399,Thousand USD
31-May-25,. Eritrea,0,Thousand USD
31-May-25,. Estonia,432.123,Thousand USD
31-May-25,. Ethiopia,45.839,Thousand USD
31-May-25,. Faeroe Islands,0,Thousand USD
31-May-25,. Falkland Islands,0,Thousand USD
31-May-25,. Fiji,130.192,Thousand USD
31-May-25,. Finland,2476.9283,Thousand USD
31-May-25,. France,49509.5009,Thousand USD
31-May-25,. French Guinea,0,Thousand USD
31-May-25,. Gabon,205.579,Thousand USD
31-May-25,. Gambia,7881.279,Thousand USD
31-May-25,. Georgia,624.438,Thousand USD
31-May-25,. Germany,132340.5338,Thousand USD
31-May-25,. Ghana,8775.4364,Thousand USD
31-May-25,. Gibraltar,0,Thousand USD
31-May-25,. Greece,17801.9633,Thousand USD
31-May-25,. Greenland,0,Thousand USD
31-May-25,. Grenada,2.571,Thousand USD
31-May-25,. Guadeloupe,52.857,Thousand USD
31-May-25,. Guam,92.719,Thousand USD
31-May-25,. Guatemala,551.0125,Thousand USD
31-May-25,. Guinea,156.5399,Thousand USD
31-May-25,. Guinea-Bissau,5785.745,Thousand USD
31-May-25,. Guyana,190.941,Thousand USD
31-May-25,. Haiti,440.618,Thousand USD
31-May-25,. Honduras,209.393,Thousand USD
31-May-25,. Hong Kong,11990.8853,Thousand USD
31-May-25,. Hungary,2508.3626,Thousand USD
31-May-25,. Iceland,33.1938,Thousand USD
31-May-25,. India,0.6,Thousand USD
31-May-25,. Indonesia,6638.802,Thousand USD
31-May-25,. Iran,0,Thousand USD
31-May-25,. Iraq,4183.199,Thousand USD
31-May-25,. Ireland,9124.5538,Thousand USD
31-May-25,. Italy,112185.5837,Thousand USD
31-May-25,. Ivory Coast,12539.8751,Thousand USD
31-May-25,. Jamaica,257.957,Thousand USD
31-May-25,. Japan,15230.0031,Thousand USD
31-May-25,. Jordan,3255.8751,Thousand USD
31-May-25,. Kazakhstan,6949.935,Thousand USD
31-May-25,. Kenya,20149.6456,Thousand USD
31-May-25,. Kiribati,0,Thousand USD
31-May-25,. Kuwait,7739.768,Thousand USD
31-May-25,. Kyrgyzstan,99.3788,Thousand USD
31-May-25,. Laos,24.028,Thousand USD
31-May-25,. Latvia,603.0338,Thousand USD
31-May-25,. Lebanon,1243.415,Thousand USD
31-May-25,. Leeward Islands,0,Thousand USD
31-May-25,. Lesotho,9.643,Thousand USD
31-May-25,. Liberia,326.392,Thousand USD
31-May-25,. Libya,526.957,Thousand USD
31-May-25,. Lithuania,3054.3332,Thousand USD
31-May-25,. Luxembourg,16.236,Thousand USD
31-May-25,. Macao,0,Thousand USD
31-May-25,. Macedonia (Formerly Yugoslavia),0,Thousand USD
31-May-25,. Madagascar,13534.7105,Thousand USD
31-May-25,. Malawi,102.567,Thousand USD
31-May-25,. Malaysia,35247.9948,Thousand USD
31-May-25,. Maldives,625.529,Thousand USD
31-May-25,. Mali,220.9603,Thousand USD
31-May-25,. Malta,1175.0168,Thousand USD
31-May-25,. Martinique,0,Thousand USD
31-May-25,. Mauritania,818.7254,Thousand USD
31-May-25,. Mauritius,1571.846,Thousand USD
31-May-25,. Mexico,12893.0858,Thousand USD
31-May-25,. Moldova,61.591,Thousand USD
31-May-25,. Mongolia,26.0819,Thousand USD
31-May-25,. Montserrat,0,Thousand USD
31-May-25,. Morocco,5737.1737,Thousand USD
31-May-25,. Mozambique,6771.412,Thousand USD
31-May-25,. Myanmar,1258.47,Thousand USD
31-May-25,. Namibia,16.006,Thousand USD
31-May-25,. Nauru,0.875,Thousand USD
31-May-25,. Nepal,148.834,Thousand USD
31-May-25,. Netherlands (Holland),113087.7102,Thousand USD
31-May-25,. Netherlands Antilles,0,Thousand USD
31-May-25,. New Caledonia,12.299,Thousand USD
31-May-25,. New Zealand,2904.1397,Thousand USD
31-May-25,. Nicaragua,39.667,Thousand USD
31-May-25,. Niger,10,Thousand USD
31-May-25,. Nigeria,3136.2679,Thousand USD
31-May-25,. North Korea,0,Thousand USD
31-May-25,. Norway,4744.128,Thousand USD
31-May-25,. Oman,17462.3812,Thousand USD
31-May-25,. Panama Inc. Panama Canal Zone,1627.326,Thousand USD
31-May-25,. Papua New Guinea,0,Thousand USD
31-May-25,. Paraguay,511.169,Thousand USD
31-May-25,. Peru,2505.4245,Thousand USD
31-May-25,. Philippines,7746.3221,Thousand USD
31-May-25,. Poland,34388.7629,Thousand USD
31-May-25,. Polynesia,3,Thousand USD
31-May-25,. Portugal,14497.247,Thousand USD
31-May-25,. Qatar,7006.2176,Thousand USD
31-May-25,. Reunion Island,603.9452,Thousand USD
31-May-25,. Romania,6490.3364,Thousand USD
31-May-25,. Russian Federation,5229.1766,Thousand USD
31-May-25,. Rwanda,124.945,Thousand USD
31-May-25,. Sao Tome & Principe,173.271,Thousand USD
31-May-25,. Saudi Arabia,49369.9586,Thousand USD
31-May-25,. Senegal,10266.6039,Thousand USD
31-May-25,. Serbia,397.9068,Thousand USD
31-May-25,. Seychelles,301.769,Thousand USD
31-May-25,. Sierra Leone,146.001,Thousand USD
31-May-25,. Singapore,4914.1328,Thousand USD
31-May-25,. Slovak Republic,1540.8907,Thousand USD
31-May-25,. Slovenia,4942.8287,Thousand USD
31-May-25,. Solomon Islands,0,Thousand USD
31-May-25,. Somalia,4563.4769,Thousand USD
31-May-25,. South Africa,11943.1491,Thousand USD
31-May-25,. South Korea,8571.11,Thousand USD
31-May-25,. Spain,122513.8266,Thousand USD
31-May-25,. Sri Lanka,25469.863,Thousand USD
31-May-25,. St. Helena,0,Thousand USD
31-May-25,. St. Kitts-Nevis,7.85,Thousand USD
31-May-25,. St. Lucia,47.936,Thousand USD
31-May-25,. St. Pierre & Miquelon,0,Thousand USD
31-May-25,. St. Vincent,78.681,Thousand USD
31-May-25,. Sudan,1702.4792,Thousand USD
31-May-25,. Suriname,0,Thousand USD
31-May-25,. Swaziland,128.3362,Thousand USD
31-May-25,. Sweden,19470.9094,Thousand USD
31-May-25,. Switzerland,3450.2403,Thousand USD
31-May-25,. Syrian Arab Republic,705.684,Thousand USD
31-May-25,. Tajikistan,2547.706,Thousand USD
31-May-25,. Tanzania,7757.9984,Thousand USD
31-May-25,. Thailand,56867.4647,Thousand USD
31-May-25,. Timor-Leste,19.178,Thousand USD
31-May-25,. Togo,1320.4413,Thousand USD
31-May-25,. Tonga,0,Thousand USD
31-May-25,. Trinidad and Tobago,324.841,Thousand USD
31-May-25,. Tunisia,816.2569,Thousand USD
31-May-25,. Turkey,20385.6965,Thousand USD
31-May-25,. Turkmenistan,44.803,Thousand USD
31-May-25,. Tuvalu,0,Thousand USD
31-May-25,. U. A. E. Abu Dhabi,5654.8665,Thousand USD
31-May-25,. U. A. E. Ajman,1070.296,Thousand USD
31-May-25,. U. A. E. Dubai,177148.9797,Thousand USD
31-May-25,. U. A. E. Fujairah,14299.825,Thousand USD
31-May-25,. U. A. E. Ras Al Khaimah,153.3,Thousand USD
31-May-25,. U. A. E. Sharjah,1963.805,Thousand USD
31-May-25,. U. A. E. Ummal Quwain,0,Thousand USD
31-May-25,. U. K.,172166.8504,Thousand USD
31-May-25,. U. S. A.,516157.9424,Thousand USD
31-May-25,. Uganda,694.233,Thousand USD
31-May-25,. Ukraine,1207.3544,Thousand USD
31-May-25,. Upper Volta,0,Thousand USD
31-May-25,. Uruguay,684.8839,Thousand USD
31-May-25,. Uzbekistan,8482.43,Thousand USD
31-May-25,. Vanuatu,0,Thousand USD
31-May-25,. Venezuela,206.741,Thousand USD
31-May-25,. Viet Nam,11570.9146,Thousand USD
31-May-25,. Virgin Islands,8.983,Thousand USD
31-May-25,. Western Samoa,34.991,Thousand USD
31-May-25,. Windward Islands,0,Thousand USD
31-May-25,. Yemen Arab Republic,3004.1563,Thousand USD
31-May-25,. Zaire,0,Thousand USD
31-May-25,. Zambia,328.398,Thousand USD
31-May-25,. Zimbabwe,331.282,Thousand USD
31-May-25,. Other Countries,8374.9554,Thousand USD
31-May-25,I Export Receipts through Banks,2545378.42,Thousand USD
31-May-25,II Freight on Export,60497.43641,Thousand USD
31-May-25,III Export Receipts Banks (fob) (I-II),2484880.984,Thousand USD
31-May-25,IV Other Exports,-40841.4786,Thousand USD
31-May-25,V Total Export as per BOP (III+IV),2444039.505,Thousand USD
30-Apr-25,. Afghanistan,43844.5337,Thousand USD
30-Apr-25,. Albania,666.8894,Thousand USD
30-Apr-25,. Algeria,991.5494,Thousand USD
30-Apr-25,. American Samoa,154.6602,Thousand USD
30-Apr-25,. Andorra,0,Thousand USD
30-Apr-25,. Angola,551.7821,Thousand USD
30-Apr-25,. Antigua & Barbuda,14.981,Thousand USD
30-Apr-25,. Argentina,4966.515,Thousand USD
30-Apr-25,. Armenia,174.2396,Thousand USD
30-Apr-25,. Aruba,34.862,Thousand USD
30-Apr-25,. Australia,24063.9999,Thousand USD
30-Apr-25,. Austria,2380.6676,Thousand USD
30-Apr-25,. Azerbaijan,553.8559,Thousand USD
30-Apr-25,. Bahamas,82.159,Thousand USD
30-Apr-25,. Bahrain,3596.615,Thousand USD
30-Apr-25,. Bangladesh,66304.572,Thousand USD
30-Apr-25,. Barbados,142.44,Thousand USD
30-Apr-25,. Belarus,45.9357,Thousand USD
30-Apr-25,. Belgium,35263.6266,Thousand USD
30-Apr-25,. Belize,0,Thousand USD
30-Apr-25,. Benin ( Dahomey ),1934.364,Thousand USD
30-Apr-25,. Bermuda,162.5184,Thousand USD
30-Apr-25,. Bhutan,26.719,Thousand USD
30-Apr-25,. Bolivia,59.4734,Thousand USD
30-Apr-25,. Bosnia Herzegovina,202.7173,Thousand USD
30-Apr-25,. Botswana,358.457,Thousand USD
30-Apr-25,. Brazil,11337.9604,Thousand USD
30-Apr-25,. Brunei,31.7823,Thousand USD
30-Apr-25,. Bulgaria,3341.9361,Thousand USD
30-Apr-25,. Burkina Faso ( Upper Volta),27.144,Thousand USD
30-Apr-25,. Burundi,5.9277,Thousand USD
30-Apr-25,. Cambodia Kampuchea,2450.04,Thousand USD
30-Apr-25,. Cameroon,5214.9788,Thousand USD
30-Apr-25,. Canada,34403.2358,Thousand USD
30-Apr-25,. Cape Verde,0,Thousand USD
30-Apr-25,. Cayman Islands,44.541,Thousand USD
30-Apr-25,. Central African Republic,1024.7012,Thousand USD
30-Apr-25,. Chad,9.06,Thousand USD
30-Apr-25,. Chile,5259.9754,Thousand USD
30-Apr-25,. China,191951.5042,Thousand USD
30-Apr-25,. Colombia,3397.583,Thousand USD
30-Apr-25,. Comoros,5921.119,Thousand USD
30-Apr-25,. Congo,1456.768,Thousand USD
30-Apr-25,. Costa Rica,47.264,Thousand USD
30-Apr-25,. Croatia,2584.1391,Thousand USD
30-Apr-25,. Cuba,0,Thousand USD
30-Apr-25,. Cyprus,908.8547,Thousand USD
30-Apr-25,. Czech Republic,4482.5032,Thousand USD
30-Apr-25,. Denmark,27436.0873,Thousand USD
30-Apr-25,. Djibouti,3217.5844,Thousand USD
30-Apr-25,. Dominica,0,Thousand USD
30-Apr-25,. Dominican Republic,584.854,Thousand USD
30-Apr-25,. Ecuador,370.243,Thousand USD
30-Apr-25,. Egypt,8193.0146,Thousand USD
30-Apr-25,. El Salvador,136.74,Thousand USD
30-Apr-25,. Equatorial Guinea,37.235,Thousand USD
30-Apr-25,. Eritrea,8.687,Thousand USD
30-Apr-25,. Estonia,1378.0393,Thousand USD
30-Apr-25,. Ethiopia,42.384,Thousand USD
30-Apr-25,. Faeroe Islands,0,Thousand USD
30-Apr-25,. Falkland Islands,0,Thousand USD
30-Apr-25,. Fiji,162.118,Thousand USD
30-Apr-25,. Finland,2255.3084,Thousand USD
30-Apr-25,. France,50468.9561,Thousand USD
30-Apr-25,. French Guinea,48,Thousand USD
30-Apr-25,. Gabon,2350.467,Thousand USD
30-Apr-25,. Gambia,3961.94,Thousand USD
30-Apr-25,. Georgia,550.4443,Thousand USD
30-Apr-25,. Germany,142705.5665,Thousand USD
30-Apr-25,. Ghana,4810.7588,Thousand USD
30-Apr-25,. Gibraltar,0,Thousand USD
30-Apr-25,. Greece,15847.1392,Thousand USD
30-Apr-25,. Greenland,1.065,Thousand USD
30-Apr-25,. Grenada,0,Thousand USD
30-Apr-25,. Guadeloupe,144.48,Thousand USD
30-Apr-25,. Guam,69.771,Thousand USD
30-Apr-25,. Guatemala,944.9865,Thousand USD
30-Apr-25,. Guinea,380.357,Thousand USD
30-Apr-25,. Guinea-Bissau,2035.321,Thousand USD
30-Apr-25,. Guyana,164.552,Thousand USD
30-Apr-25,. Haiti,8349.155,Thousand USD
30-Apr-25,. Honduras,172.778,Thousand USD
30-Apr-25,. Hong Kong,10973.3365,Thousand USD
30-Apr-25,. Hungary,2197.7249,Thousand USD
30-Apr-25,. Iceland,21.378,Thousand USD
30-Apr-25,. India,113.694,Thousand USD
30-Apr-25,. Indonesia,5548.7117,Thousand USD
30-Apr-25,. Iran,0,Thousand USD
30-Apr-25,. Iraq,4702.9337,Thousand USD
30-Apr-25,. Ireland,9995.4065,Thousand USD
30-Apr-25,. Italy,92284.1494,Thousand USD
30-Apr-25,. Ivory Coast,5985.565,Thousand USD
30-Apr-25,. Jamaica,141.2898,Thousand USD
30-Apr-25,. Japan,16267.0869,Thousand USD
30-Apr-25,. Jordan,5778.179,Thousand USD
30-Apr-25,. Kazakhstan,5699.0965,Thousand USD
30-Apr-25,. Kenya,19545.1822,Thousand USD
30-Apr-25,. Kiribati,10.452,Thousand USD
30-Apr-25,. Kuwait,10634.245,Thousand USD
30-Apr-25,. Kyrgyzstan,277.5985,Thousand USD
30-Apr-25,. Laos,133.918,Thousand USD
30-Apr-25,. Latvia,863.7751,Thousand USD
30-Apr-25,. Lebanon,1358.4887,Thousand USD
30-Apr-25,. Leeward Islands,0,Thousand USD
30-Apr-25,. Lesotho,1.302,Thousand USD
30-Apr-25,. Liberia,332.164,Thousand USD
30-Apr-25,. Libya,560.117,Thousand USD
30-Apr-25,. Lithuania,3820.4614,Thousand USD
30-Apr-25,. Luxembourg,18.483,Thousand USD
30-Apr-25,. Macao,6.213,Thousand USD
30-Apr-25,. Macedonia (Formerly Yugoslavia),0,Thousand USD
30-Apr-25,. Madagascar,24887.346,Thousand USD
30-Apr-25,. Malawi,109.5836,Thousand USD
30-Apr-25,. Malaysia,28410.8265,Thousand USD
30-Apr-25,. Maldives,862.28,Thousand USD
30-Apr-25,. Mali,0,Thousand USD
30-Apr-25,. Malta,1425.7072,Thousand USD
30-Apr-25,. Martinique,0,Thousand USD
30-Apr-25,. Mauritania,2136.444,Thousand USD
30-Apr-25,. Mauritius,2217.44,Thousand USD
30-Apr-25,. Mexico,10987.7918,Thousand USD
30-Apr-25,. Moldova,125.761,Thousand USD
30-Apr-25,. Mongolia,33.807,Thousand USD
30-Apr-25,. Montserrat,0,Thousand USD
30-Apr-25,. Morocco,2170.2412,Thousand USD
30-Apr-25,. Mozambique,10048.635,Thousand USD
30-Apr-25,. Myanmar,794.6694,Thousand USD
30-Apr-25,. Namibia,5.35,Thousand USD
30-Apr-25,. Nauru,0,Thousand USD
30-Apr-25,. Nepal,273.976,Thousand USD
30-Apr-25,. Netherlands (Holland),149407.5227,Thousand USD
30-Apr-25,. Netherlands Antilles,0,Thousand USD
30-Apr-25,. New Caledonia,8.2761,Thousand USD
30-Apr-25,. New Zealand,3492.5844,Thousand USD
30-Apr-25,. Nicaragua,59.846,Thousand USD
30-Apr-25,. Niger,367.5639,Thousand USD
30-Apr-25,. Nigeria,2862.535,Thousand USD
30-Apr-25,. North Korea,0,Thousand USD
30-Apr-25,. Norway,4517.0034,Thousand USD
30-Apr-25,. Oman,25760.557,Thousand USD
30-Apr-25,. Panama Inc. Panama Canal Zone,1486.4248,Thousand USD
30-Apr-25,. Papua New Guinea,59.5306,Thousand USD
30-Apr-25,. Paraguay,601.818,Thousand USD
30-Apr-25,. Peru,2598.4226,Thousand USD
30-Apr-25,. Philippines,10807.5759,Thousand USD
30-Apr-25,. Poland,32466.4452,Thousand USD
30-Apr-25,. Polynesia,0.87,Thousand USD
30-Apr-25,. Portugal,16495.1134,Thousand USD
30-Apr-25,. Qatar,6952.459,Thousand USD
30-Apr-25,. Reunion Island,86.726,Thousand USD
30-Apr-25,. Romania,5683.9592,Thousand USD
30-Apr-25,. Russian Federation,9145.7254,Thousand USD
30-Apr-25,. Rwanda,286.1763,Thousand USD
30-Apr-25,. Sao Tome & Principe,0,Thousand USD
30-Apr-25,. Saudi Arabia,53584.0726,Thousand USD
30-Apr-25,. Senegal,17588.493,Thousand USD
30-Apr-25,. Serbia,97.6679,Thousand USD
30-Apr-25,. Seychelles,638.357,Thousand USD
30-Apr-25,. Sierra Leone,1341.181,Thousand USD
30-Apr-25,. Singapore,48261.5582,Thousand USD
30-Apr-25,. Slovak Republic,2601.7593,Thousand USD
30-Apr-25,. Slovenia,8595.8381,Thousand USD
30-Apr-25,. Solomon Islands,0,Thousand USD
30-Apr-25,. Somalia,4538.0492,Thousand USD
30-Apr-25,. South Africa,13704.1579,Thousand USD
30-Apr-25,. South Korea,12955.6289,Thousand USD
30-Apr-25,. Spain,133168.7239,Thousand USD
30-Apr-25,. Sri Lanka,20396.9901,Thousand USD
30-Apr-25,. St. Helena,0,Thousand USD
30-Apr-25,. St. Kitts-Nevis,0,Thousand USD
30-Apr-25,. St. Lucia,65.416,Thousand USD
30-Apr-25,. St. Pierre & Miquelon,0,Thousand USD
30-Apr-25,. St. Vincent,108.784,Thousand USD
30-Apr-25,. Sudan,2041.1211,Thousand USD
30-Apr-25,. Suriname,16.442,Thousand USD
30-Apr-25,. Swaziland,4.1573,Thousand USD
30-Apr-25,. Sweden,11051.9021,Thousand USD
30-Apr-25,. Switzerland,8161.2631,Thousand USD
30-Apr-25,. Syrian Arab Republic,94.773,Thousand USD
30-Apr-25,. Tajikistan,1286.218,Thousand USD
30-Apr-25,. Tanzania,11118.3371,Thousand USD
30-Apr-25,. Thailand,22513.2385,Thousand USD
30-Apr-25,. Timor-Leste,51.243,Thousand USD
30-Apr-25,. Togo,2372.557,Thousand USD
30-Apr-25,. Tonga,4.96,Thousand USD
30-Apr-25,. Trinidad and Tobago,365.679,Thousand USD
30-Apr-25,. Tunisia,781.2606,Thousand USD
30-Apr-25,. Turkey,18930.5307,Thousand USD
30-Apr-25,. Turkmenistan,104.92,Thousand USD
30-Apr-25,. Tuvalu,62.19,Thousand USD
30-Apr-25,. U. A. E. Abu Dhabi,6366.7163,Thousand USD
30-Apr-25,. U. A. E. Ajman,238.401,Thousand USD
30-Apr-25,. U. A. E. Dubai,161489.1257,Thousand USD
30-Apr-25,. U. A. E. Fujairah,0,Thousand USD
30-Apr-25,. U. A. E. Ras Al Khaimah,0,Thousand USD
30-Apr-25,. U. A. E. Sharjah,832.8034,Thousand USD
30-Apr-25,. U. A. E. Ummal Quwain,29.82,Thousand USD
30-Apr-25,. U. K.,188401.5009,Thousand USD
30-Apr-25,. U. S. A.,493860.3936,Thousand USD
30-Apr-25,. Uganda,415.44,Thousand USD
30-Apr-25,. Ukraine,769.1866,Thousand USD
30-Apr-25,. Upper Volta,0,Thousand USD
30-Apr-25,. Uruguay,613.8538,Thousand USD
30-Apr-25,. Uzbekistan,4068.009,Thousand USD
30-Apr-25,. Vanuatu,8.962,Thousand USD
30-Apr-25,. Venezuela,72.1438,Thousand USD
30-Apr-25,. Viet Nam,13288.0379,Thousand USD
30-Apr-25,. Virgin Islands,3.685,Thousand USD
30-Apr-25,. Western Samoa,12.835,Thousand USD
30-Apr-25,. Windward Islands,0,Thousand USD
30-Apr-25,. Yemen Arab Republic,4424.1813,Thousand USD
30-Apr-25,. Zaire,0,Thousand USD
30-Apr-25,. Zambia,312.75,Thousand USD
30-Apr-25,. Zimbabwe,211.941,Thousand USD
30-Apr-25,. Other Countries,7306.5431,Thousand USD
30-Apr-25,I Export Receipts through Banks,2571548.928,Thousand USD
30-Apr-25,II Freight on Export,54266.69986,Thousand USD
30-Apr-25,III Export Receipts Banks (fob) (I-II),2517282.228,Thousand USD
30-Apr-25,IV Other Exports,88671.22271,Thousand USD
30-Apr-25,V Total Export as per BOP (III+IV),2605953.451,Thousand USD
31-Mar-25,. Afghanistan,30564.7857,Thousand USD
31-Mar-25,. Albania,598.2034,Thousand USD
31-Mar-25,. Algeria,903.955,Thousand USD
31-Mar-25,. American Samoa,287.928,Thousand USD
31-Mar-25,. Andorra,0,Thousand USD
31-Mar-25,. Angola,299.418,Thousand USD
31-Mar-25,. Antigua & Barbuda,6,Thousand USD
31-Mar-25,. Argentina,4159.206,Thousand USD
31-Mar-25,. Armenia,40.1089,Thousand USD
31-Mar-25,. Aruba,10.995,Thousand USD
31-Mar-25,. Australia,23409.59,Thousand USD
31-Mar-25,. Austria,2348.5856,Thousand USD
31-Mar-25,. Azerbaijan,330.8841,Thousand USD
31-Mar-25,. Bahamas,70.425,Thousand USD
31-Mar-25,. Bahrain,4119.5391,Thousand USD
31-Mar-25,. Bangladesh,81271.94,Thousand USD
31-Mar-25,. Barbados,195.769,Thousand USD
31-Mar-25,. Belarus,187.4641,Thousand USD
31-Mar-25,. Belgium,40568.7417,Thousand USD
31-Mar-25,. Belize,0,Thousand USD
31-Mar-25,. Benin ( Dahomey ),3994.689,Thousand USD
31-Mar-25,. Bermuda,14.775,Thousand USD
31-Mar-25,. Bhutan,0,Thousand USD
31-Mar-25,. Bolivia,8,Thousand USD
31-Mar-25,. Bosnia Herzegovina,159.0229,Thousand USD
31-Mar-25,. Botswana,401.744,Thousand USD
31-Mar-25,. Brazil,9435.6144,Thousand USD
31-Mar-25,. Brunei,291.031,Thousand USD
31-Mar-25,. Bulgaria,3725.0021,Thousand USD
31-Mar-25,. Burkina Faso ( Upper Volta),35.254,Thousand USD
31-Mar-25,. Burundi,26.639,Thousand USD
31-Mar-25,. Cambodia Kampuchea,2833.581,Thousand USD
31-Mar-25,. Cameroon,4916.4749,Thousand USD
31-Mar-25,. Canada,30996.6581,Thousand USD
31-Mar-25,. Cape Verde,26.237,Thousand USD
31-Mar-25,. Cayman Islands,14.012,Thousand USD
31-Mar-25,. Central African Republic,8.93,Thousand USD
31-Mar-25,. Chad,40.134,Thousand USD
31-Mar-25,. Chile,5599.0157,Thousand USD
31-Mar-25,. China,180615.0066,Thousand USD
31-Mar-25,. Colombia,3447.513,Thousand USD
31-Mar-25,. Comoros,518.703,Thousand USD
31-Mar-25,. Congo,1421.313,Thousand USD
31-Mar-25,. Costa Rica,300.7983,Thousand USD
31-Mar-25,. Croatia,3650.8705,Thousand USD
31-Mar-25,. Cuba,0,Thousand USD
31-Mar-25,. Cyprus,1075.7074,Thousand USD
31-Mar-25,. Czech Republic,5573.4357,Thousand USD
31-Mar-25,. Denmark,28438.7567,Thousand USD
31-Mar-25,. Djibouti,3673.0766,Thousand USD
31-Mar-25,. Dominica,0,Thousand USD
31-Mar-25,. Dominican Republic,1121.541,Thousand USD
31-Mar-25,. Ecuador,265.124,Thousand USD
31-Mar-25,. Egypt,20152.1682,Thousand USD
31-Mar-25,. El Salvador,312.489,Thousand USD
31-Mar-25,. Equatorial Guinea,58.657,Thousand USD
31-Mar-25,. Eritrea,0,Thousand USD
31-Mar-25,. Estonia,1422.3308,Thousand USD
31-Mar-25,. Ethiopia,72.696,Thousand USD
31-Mar-25,. Faeroe Islands,0,Thousand USD
31-Mar-25,. Falkland Islands,0,Thousand USD
31-Mar-25,. Fiji,154.064,Thousand USD
31-Mar-25,. Finland,2935.6866,Thousand USD
31-Mar-25,. France,48136.5144,Thousand USD
31-Mar-25,. French Guinea,2.3195,Thousand USD
31-Mar-25,. Gabon,16.967,Thousand USD
31-Mar-25,. Gambia,4070.715,Thousand USD
31-Mar-25,. Georgia,1033.7726,Thousand USD
31-Mar-25,. Germany,141442.0688,Thousand USD
31-Mar-25,. Ghana,8800.5944,Thousand USD
31-Mar-25,. Gibraltar,0,Thousand USD
31-Mar-25,. Greece,15187.003,Thousand USD
31-Mar-25,. Greenland,0,Thousand USD
31-Mar-25,. Grenada,8.058,Thousand USD
31-Mar-25,. Guadeloupe,37.485,Thousand USD
31-Mar-25,. Guam,74.67,Thousand USD
31-Mar-25,. Guatemala,747.384,Thousand USD
31-Mar-25,. Guinea,701.2021,Thousand USD
31-Mar-25,. Guinea-Bissau,23807.813,Thousand USD
31-Mar-25,. Guyana,90.57,Thousand USD
31-Mar-25,. Haiti,7276.123,Thousand USD
31-Mar-25,. Honduras,94.2685,Thousand USD
31-Mar-25,. Hong Kong,11784.3986,Thousand USD
31-Mar-25,. Hungary,2499.5363,Thousand USD
31-Mar-25,. Iceland,52.4144,Thousand USD
31-Mar-25,. India,1.082,Thousand USD
31-Mar-25,. Indonesia,7991.8097,Thousand USD
31-Mar-25,. Iran,0,Thousand USD
31-Mar-25,. Iraq,7897.4915,Thousand USD
31-Mar-25,. Ireland,7929.6368,Thousand USD
