Observation Date,Series Display Name,Observation Value,Unit
29-Feb-16,. Tunisia,510.233,Thousand USD
29-Feb-16,. Turkey,24352.743,Thousand USD
29-Feb-16,. Turkmenistan,0,Thousand USD
29-Feb-16,. Tuvalu,0,Thousand USD
29-Feb-16,. U. A. E. Abu Dhabi,17556.633,Thousand USD
29-Feb-16,. U. A. E. Ajman,4005.144,Thousand USD
29-Feb-16,. U. A. E. Dubai,304113.767,Thousand USD
29-Feb-16,. U. A. E. Fujairah,24310.105,Thousand USD
29-Feb-16,. U. A. E. Ras Al Khaimah,2195.459,Thousand USD
29-Feb-16,. U. A. E. Sharjah,13472.789,Thousand USD
29-Feb-16,. U. A. E. Ummal Quwain,49.688,Thousand USD
29-Feb-16,. U. K.,43140.947,Thousand USD
29-Feb-16,. U. S. A.,100015.807,Thousand USD
29-Feb-16,. Uganda,14.778,Thousand USD
29-Feb-16,. Ukraine,492.892,Thousand USD
29-Feb-16,. Upper Volta,0,Thousand USD
29-Feb-16,. Uruguay,750.297,Thousand USD
29-Feb-16,. Uzbekistan,65.94,Thousand USD
29-Feb-16,. Vanuatu,0,Thousand USD
29-Feb-16,. Venezuela,0,Thousand USD
29-Feb-16,. Viet Nam,14366.053,Thousand USD
29-Feb-16,. Virgin Islands,138.22,Thousand USD
29-Feb-16,. Western Samoa,64.45,Thousand USD
29-Feb-16,. Windward Islands,596.299,Thousand USD
29-Feb-16,. Yemen Arab Republic,0,Thousand USD
29-Feb-16,. Zaire,0,Thousand USD
29-Feb-16,. Zambia,0,Thousand USD
29-Feb-16,. Zimbabwe,0,Thousand USD
29-Feb-16,. Other Countries,16522.43,Thousand USD
29-Feb-16,I. Imports Payments Through Banks,3112845.045,Thousand USD
29-Feb-16,II. Freight & Insurance,108949.5766,Thousand USD
29-Feb-16,III. Imports Payments Banks (fob) (II-III),3003895.468,Thousand USD
29-Feb-16,IV. Other Imports,82104.53165,Thousand USD
29-Feb-16,V. Total Imports as Per BOP (II+V),3086000,Thousand USD
31-Jan-16,. Afghanistan,5524.068,Thousand USD
31-Jan-16,. Albania,13.221,Thousand USD
31-Jan-16,. Algeria,19.683,Thousand USD
31-Jan-16,. American Samoa,500.725,Thousand USD
31-Jan-16,. Andorra,0,Thousand USD
31-Jan-16,. Angola,0,Thousand USD
31-Jan-16,. Antigua & Barbuda,59.998,Thousand USD
31-Jan-16,. Argentina,13429.526,Thousand USD
31-Jan-16,. Armenia,0,Thousand USD
31-Jan-16,. Aruba,0,Thousand USD
31-Jan-16,. Australia,57121.04,Thousand USD
31-Jan-16,. Austria,6377.486,Thousand USD
31-Jan-16,. Azerbaijan,20,Thousand USD
31-Jan-16,. Bahamas,0,Thousand USD
31-Jan-16,. Bahrain,12333.529,Thousand USD
31-Jan-16,. Bangladesh,3139.03,Thousand USD
31-Jan-16,. Barbados,21.75,Thousand USD
31-Jan-16,. Belarus,104.625,Thousand USD
31-Jan-16,. Belgium,30019.631,Thousand USD
31-Jan-16,. Belize,563.146,Thousand USD
31-Jan-16,. Benin ( Dahomey ),96.48,Thousand USD
31-Jan-16,. Bermuda,245.254,Thousand USD
31-Jan-16,. Bhutan,0,Thousand USD
31-Jan-16,. Bolivia,2.053,Thousand USD
31-Jan-16,. Bosnia Herzegovina,0,Thousand USD
31-Jan-16,. Botswana,45.595,Thousand USD
31-Jan-16,. Brazil,17293.164,Thousand USD
31-Jan-16,. Brunei,1274.285,Thousand USD
31-Jan-16,. Bulgaria,125.128,Thousand USD
31-Jan-16,. Burkina Faso ( Upper Volta),1471.496,Thousand USD
31-Jan-16,. Burundi,1763.641,Thousand USD
31-Jan-16,. Cambodia Kampuchea,16.65,Thousand USD
31-Jan-16,. Cameroon,450.648,Thousand USD
31-Jan-16,. Canada,62850.756,Thousand USD
31-Jan-16,. Cape Verde,2035.359,Thousand USD
31-Jan-16,. Cayman Islands,0,Thousand USD
31-Jan-16,. Central African Republic,0,Thousand USD
31-Jan-16,. Chad,10.358,Thousand USD
31-Jan-16,. Chile,1097.155,Thousand USD
31-Jan-16,. China,796533.8534,Thousand USD
31-Jan-16,. Colombia,250.648,Thousand USD
31-Jan-16,. Comoros,0,Thousand USD
31-Jan-16,. Congo,29.975,Thousand USD
31-Jan-16,. Costa Rica,0,Thousand USD
31-Jan-16,. Croatia,32.307,Thousand USD
31-Jan-16,. Cuba,44.588,Thousand USD
31-Jan-16,. Cyprus,122.314,Thousand USD
31-Jan-16,. Czech Republic,753.626,Thousand USD
31-Jan-16,. Denmark,3531.149,Thousand USD
31-Jan-16,. Djibouti,707.219,Thousand USD
31-Jan-16,. Dominica,0,Thousand USD
31-Jan-16,. Dominican Republic,0,Thousand USD
31-Jan-16,. Ecuador,63.296,Thousand USD
31-Jan-16,. Egypt,12562.208,Thousand USD
31-Jan-16,. El Salvador,0,Thousand USD
31-Jan-16,. Equatorial Guinea,0,Thousand USD
31-Jan-16,. Eritrea,0,Thousand USD
31-Jan-16,. Estonia,141.242,Thousand USD
31-Jan-16,. Ethiopia,764.152,Thousand USD
31-Jan-16,. Faeroe Islands,0,Thousand USD
31-Jan-16,. Falkland Islands,0,Thousand USD
31-Jan-16,. Fiji,0,Thousand USD
31-Jan-16,. Finland,6024.935,Thousand USD
31-Jan-16,. France,34373.339,Thousand USD
31-Jan-16,. French Guinea,33,Thousand USD
31-Jan-16,. Gabon,29.262,Thousand USD
31-Jan-16,. Gambia,433.239,Thousand USD
31-Jan-16,. Georgia,5.607,Thousand USD
31-Jan-16,. Germany,76881.23474,Thousand USD
31-Jan-16,. Ghana,99.165,Thousand USD
31-Jan-16,. Gibraltar,0,Thousand USD
31-Jan-16,. Greece,1102.24,Thousand USD
31-Jan-16,. Greenland,0,Thousand USD
31-Jan-16,. Grenada,3.92,Thousand USD
31-Jan-16,. Guadeloupe,2.422,Thousand USD
31-Jan-16,. Guam,0,Thousand USD
31-Jan-16,. Guatemala,107.5,Thousand USD
31-Jan-16,. Guinea,27.525,Thousand USD
31-Jan-16,. Guinea-Bissau,0,Thousand USD
31-Jan-16,. Guyana,0,Thousand USD
31-Jan-16,. Haiti,112.365,Thousand USD
31-Jan-16,. Honduras,0,Thousand USD
31-Jan-16,. Hong Kong,66412.53,Thousand USD
31-Jan-16,. Hungary,1188.131,Thousand USD
31-Jan-16,. Iceland,164.395,Thousand USD
31-Jan-16,. India,224857.786,Thousand USD
31-Jan-16,. Indonesia,94096.85,Thousand USD
31-Jan-16,. Iran,17.04,Thousand USD
31-Jan-16,. Iraq,0,Thousand USD
31-Jan-16,. Ireland,4728.432,Thousand USD
31-Jan-16,. Italy,27448.367,Thousand USD
31-Jan-16,. Ivory Coast,0,Thousand USD
31-Jan-16,. Jamaica,0.34,Thousand USD
31-Jan-16,. Japan,115162.166,Thousand USD
31-Jan-16,. Jordan,376.384,Thousand USD
31-Jan-16,. Kazakhstan,0,Thousand USD
31-Jan-16,. Kenya,33173.292,Thousand USD
31-Jan-16,. Kiribati,0,Thousand USD
31-Jan-16,. Kuwait,90267.158,Thousand USD
31-Jan-16,. Kyrgyzstan,62.96,Thousand USD
31-Jan-16,. Laos,0,Thousand USD
31-Jan-16,. Latvia,26163.295,Thousand USD
31-Jan-16,. Lebanon,7.754,Thousand USD
31-Jan-16,. Leeward Islands,0,Thousand USD
31-Jan-16,. Lesotho,0,Thousand USD
31-Jan-16,. Liberia,709.22,Thousand USD
31-Jan-16,. Libya,0,Thousand USD
31-Jan-16,. Lithuania,181.328,Thousand USD
31-Jan-16,. Luxembourg,1295.159,Thousand USD
31-Jan-16,. Macao,101.568,Thousand USD
31-Jan-16,. Macedonia,0,Thousand USD
31-Jan-16,. Madagascar,49.724,Thousand USD
31-Jan-16,. Malawi,14.924,Thousand USD
31-Jan-16,. Malaysia,55074.628,Thousand USD
31-Jan-16,. Maldives,46.07,Thousand USD
31-Jan-16,. Mali,0,Thousand USD
31-Jan-16,. Malta,1590.107,Thousand USD
31-Jan-16,. Martinique,0,Thousand USD
31-Jan-16,. Mauritania,0,Thousand USD
31-Jan-16,. Mauritius,1679.268,Thousand USD
31-Jan-16,. Mexico,546.349,Thousand USD
31-Jan-16,. Moldova,110.43,Thousand USD
31-Jan-16,. Mongolia,0,Thousand USD
31-Jan-16,. Montserrat,0,Thousand USD
31-Jan-16,. Morocco,24559.801,Thousand USD
31-Jan-16,. Mozambique,76.846,Thousand USD
31-Jan-16,. Myanmar,0,Thousand USD
31-Jan-16,. Namibia,0,Thousand USD
31-Jan-16,. Nauru,0,Thousand USD
31-Jan-16,. Nepal,0,Thousand USD
31-Jan-16,. Netherlands (Holland),66510.761,Thousand USD
31-Jan-16,. Netherlands Antilles,432.05,Thousand USD
31-Jan-16,. New Caledonia,0,Thousand USD
31-Jan-16,. New Zealand,2874.294,Thousand USD
31-Jan-16,. Nicaragua,0,Thousand USD
31-Jan-16,. Niger,0,Thousand USD
31-Jan-16,. Nigeria,0,Thousand USD
31-Jan-16,. North Korea,10.142,Thousand USD
31-Jan-16,. Norway,1686.093,Thousand USD
31-Jan-16,. Oman,10713.914,Thousand USD
31-Jan-16,. Panama Inc. Canal Zone,319.575,Thousand USD
31-Jan-16,. Papua New Guinea,0,Thousand USD
31-Jan-16,. Paraguay,1619.393,Thousand USD
31-Jan-16,. Peru,0,Thousand USD
31-Jan-16,. Philippines,2356.497,Thousand USD
31-Jan-16,. Poland,7705.737,Thousand USD
31-Jan-16,. Polynesia,28.305,Thousand USD
31-Jan-16,. Portugal,901.65,Thousand USD
31-Jan-16,. Qatar,10542.335,Thousand USD
31-Jan-16,. Reunion Island,0,Thousand USD
31-Jan-16,. Romania,1084.33,Thousand USD
31-Jan-16,. Russian Federation,6889.751,Thousand USD
31-Jan-16,. Rwanda,1939.445,Thousand USD
31-Jan-16,. Sao Tome & Principe,597.24,Thousand USD
31-Jan-16,. Saudi Arabia,162755.27,Thousand USD
31-Jan-16,. Senegal,0,Thousand USD
31-Jan-16,. Serbia,7.396,Thousand USD
31-Jan-16,. Seychelles,677.195,Thousand USD
31-Jan-16,. Sierra Leone,0,Thousand USD
31-Jan-16,. Singapore,200892.956,Thousand USD
31-Jan-16,. Slovak Republic,685.328,Thousand USD
31-Jan-16,. Slovenia,994.858,Thousand USD
31-Jan-16,. Solomon Islands,0,Thousand USD
31-Jan-16,. Somalia,57.038,Thousand USD
31-Jan-16,. South Africa,11801.527,Thousand USD
31-Jan-16,. South Korea,49626.472,Thousand USD
31-Jan-16,. Spain,13589.04,Thousand USD
31-Jan-16,. Sri Lanka,3855.563,Thousand USD
31-Jan-16,. St. Helena,0,Thousand USD
31-Jan-16,. St. Kitts-Nevis,0,Thousand USD
31-Jan-16,. St. Lucia,1.128,Thousand USD
31-Jan-16,. St. Pierre & Miquelon,0,Thousand USD
31-Jan-16,. St. Vincent,0,Thousand USD
31-Jan-16,. Sudan,0,Thousand USD
31-Jan-16,. Suriname,0,Thousand USD
31-Jan-16,. Swaziland,1813.134,Thousand USD
31-Jan-16,. Sweden,17952.93,Thousand USD
31-Jan-16,. Switzerland,88259.479,Thousand USD
31-Jan-16,. Syrian Arab Republic,0,Thousand USD
31-Jan-16,. Tajikistan,1680.219,Thousand USD
31-Jan-16,. Tanzania,511.35,Thousand USD
31-Jan-16,. Thailand,43108.501,Thousand USD
31-Jan-16,. Timor-Leste,0,Thousand USD
31-Jan-16,. Togo,77.482,Thousand USD
31-Jan-16,. Tonga,0,Thousand USD
31-Jan-16,. Trinidad and Tobago,617.651,Thousand USD
31-Jan-16,. Tunisia,475.339,Thousand USD
31-Jan-16,. Turkey,20354.121,Thousand USD
31-Jan-16,. Turkmenistan,323.553,Thousand USD
31-Jan-16,. Tuvalu,0,Thousand USD
31-Jan-16,. U. A. E. Abu Dhabi,26212.213,Thousand USD
31-Jan-16,. U. A. E. Ajman,2495.586,Thousand USD
31-Jan-16,. U. A. E. Dubai,352964.88,Thousand USD
31-Jan-16,. U. A. E. Fujairah,65074.919,Thousand USD
31-Jan-16,. U. A. E. Ras Al Khaimah,1156.587,Thousand USD
31-Jan-16,. U. A. E. Sharjah,25637.096,Thousand USD
31-Jan-16,. U. A. E. Ummal Quwain,116.569,Thousand USD
31-Jan-16,. U. K.,59788.405,Thousand USD
31-Jan-16,. U. S. A.,94509.058,Thousand USD
31-Jan-16,. Uganda,552.998,Thousand USD
31-Jan-16,. Ukraine,1117.76,Thousand USD
31-Jan-16,. Upper Volta,0,Thousand USD
31-Jan-16,. Uruguay,127.86,Thousand USD
31-Jan-16,. Uzbekistan,0,Thousand USD
31-Jan-16,. Vanuatu,5,Thousand USD
31-Jan-16,. Venezuela,0,Thousand USD
31-Jan-16,. Viet Nam,13657.426,Thousand USD
31-Jan-16,. Virgin Islands,40.727,Thousand USD
31-Jan-16,. Western Samoa,66.168,Thousand USD
31-Jan-16,. Windward Islands,124.75,Thousand USD
31-Jan-16,. Yemen Arab Republic,107.727,Thousand USD
31-Jan-16,. Zaire,0,Thousand USD
31-Jan-16,. Zambia,694.364,Thousand USD
31-Jan-16,. Zimbabwe,0,Thousand USD
31-Jan-16,. Other Countries,19792.202,Thousand USD
31-Jan-16,I. Imports Payments Through Banks,3323531.45,Thousand USD
31-Jan-16,II. Freight & Insurance,116323.6008,Thousand USD
31-Jan-16,III. Imports Payments Banks (fob) (II-III),3207207.849,Thousand USD
31-Jan-16,IV. Other Imports,149792.1506,Thousand USD
31-Jan-16,V. Total Imports as Per BOP (II+V),3357000,Thousand USD
31-Dec-15,. Afghanistan,5360.961,Thousand USD
31-Dec-15,. Albania,0,Thousand USD
31-Dec-15,. Algeria,258.513,Thousand USD
31-Dec-15,. American Samoa,0,Thousand USD
31-Dec-15,. Andorra,2.03,Thousand USD
31-Dec-15,. Angola,0,Thousand USD
31-Dec-15,. Antigua & Barbuda,0,Thousand USD
31-Dec-15,. Argentina,9192.992,Thousand USD
31-Dec-15,. Armenia,0,Thousand USD
31-Dec-15,. Aruba,0,Thousand USD
31-Dec-15,. Australia,28805.666,Thousand USD
31-Dec-15,. Austria,6172.532,Thousand USD
31-Dec-15,. Azerbaijan,10,Thousand USD
31-Dec-15,. Bahamas,0,Thousand USD
31-Dec-15,. Bahrain,7239.197,Thousand USD
31-Dec-15,. Bangladesh,2261.629,Thousand USD
31-Dec-15,. Barbados,6.018,Thousand USD
31-Dec-15,. Belarus,422.936,Thousand USD
31-Dec-15,. Belgium,38480.241,Thousand USD
31-Dec-15,. Belize,0,Thousand USD
31-Dec-15,. Benin ( Dahomey ),408.84,Thousand USD
31-Dec-15,. Bermuda,0,Thousand USD
31-Dec-15,. Bhutan,329.644,Thousand USD
31-Dec-15,. Bolivia,497.529,Thousand USD
31-Dec-15,. Bosnia Herzegovina,0,Thousand USD
31-Dec-15,. Botswana,170.148,Thousand USD
31-Dec-15,. Brazil,17801.655,Thousand USD
31-Dec-15,. Brunei,0,Thousand USD
31-Dec-15,. Bulgaria,747.828,Thousand USD
31-Dec-15,. Burkina Faso ( Upper Volta),310.95,Thousand USD
31-Dec-15,. Burundi,835.07,Thousand USD
31-Dec-15,. Cambodia Kampuchea,9.9,Thousand USD
31-Dec-15,. Cameroon,40.632,Thousand USD
31-Dec-15,. Canada,50186.536,Thousand USD
31-Dec-15,. Cape Verde,60.536,Thousand USD
31-Dec-15,. Cayman Islands,197.442,Thousand USD
31-Dec-15,. Central African Republic,0,Thousand USD
31-Dec-15,. Chad,22.1,Thousand USD
31-Dec-15,. Chile,513.764,Thousand USD
31-Dec-15,. China,1108811.345,Thousand USD
31-Dec-15,. Colombia,791.568,Thousand USD
31-Dec-15,. Comoros,0.61,Thousand USD
31-Dec-15,. Congo,39.159,Thousand USD
31-Dec-15,. Costa Rica,0,Thousand USD
31-Dec-15,. Croatia,802.966,Thousand USD
31-Dec-15,. Cuba,73.482,Thousand USD
31-Dec-15,. Cyprus,118.683,Thousand USD
31-Dec-15,. Czech Republic,633.202,Thousand USD
31-Dec-15,. Denmark,5795.361,Thousand USD
31-Dec-15,. Djibouti,1346.06,Thousand USD
31-Dec-15,. Dominica,0,Thousand USD
31-Dec-15,. Dominican Republic,0,Thousand USD
31-Dec-15,. Ecuador,74.231,Thousand USD
31-Dec-15,. Egypt,6096.414,Thousand USD
31-Dec-15,. El Salvador,0,Thousand USD
31-Dec-15,. Equatorial Guinea,0,Thousand USD
31-Dec-15,. Eritrea,0,Thousand USD
31-Dec-15,. Estonia,243.703,Thousand USD
31-Dec-15,. Ethiopia,1571.298,Thousand USD
31-Dec-15,. Faeroe Islands,0,Thousand USD
31-Dec-15,. Falkland Islands,14.7,Thousand USD
31-Dec-15,. Fiji,0,Thousand USD
31-Dec-15,. Finland,4615.967,Thousand USD
31-Dec-15,. France,33735.325,Thousand USD
31-Dec-15,. French Guinea,0,Thousand USD
31-Dec-15,. Gabon,19.197,Thousand USD
31-Dec-15,. Gambia,1.428,Thousand USD
31-Dec-15,. Georgia,951.696,Thousand USD
31-Dec-15,. Germany,101864.5698,Thousand USD
31-Dec-15,. Ghana,21.269,Thousand USD
31-Dec-15,. Gibraltar,0,Thousand USD
31-Dec-15,. Greece,2809.888,Thousand USD
31-Dec-15,. Greenland,0,Thousand USD
31-Dec-15,. Grenada,0,Thousand USD
31-Dec-15,. Guadeloupe,0,Thousand USD
31-Dec-15,. Guam,0,Thousand USD
31-Dec-15,. Guatemala,235,Thousand USD
31-Dec-15,. Guinea,0,Thousand USD
31-Dec-15,. Guinea-Bissau,0,Thousand USD
31-Dec-15,. Guyana,0,Thousand USD
31-Dec-15,. Haiti,16,Thousand USD
31-Dec-15,. Honduras,142.99,Thousand USD
31-Dec-15,. Hong Kong,112798.055,Thousand USD
31-Dec-15,. Hungary,3520.947,Thousand USD
31-Dec-15,. Iceland,729.532,Thousand USD
31-Dec-15,. India,280360.06,Thousand USD
31-Dec-15,. Indonesia,89426.758,Thousand USD
31-Dec-15,. Iran,5.38,Thousand USD
31-Dec-15,. Iraq,16.807,Thousand USD
31-Dec-15,. Ireland,10993.09,Thousand USD
31-Dec-15,. Italy,45028.91,Thousand USD
31-Dec-15,. Ivory Coast,0,Thousand USD
31-Dec-15,. Jamaica,0,Thousand USD
31-Dec-15,. Japan,112831.643,Thousand USD
31-Dec-15,. Jordan,1701.378,Thousand USD
31-Dec-15,. Kazakhstan,0,Thousand USD
31-Dec-15,. Kenya,41862.216,Thousand USD
31-Dec-15,. Kiribati,222.544,Thousand USD
31-Dec-15,. Kuwait,112578.502,Thousand USD
31-Dec-15,. Kyrgyzstan,0,Thousand USD
31-Dec-15,. Laos,0,Thousand USD
31-Dec-15,. Latvia,1222.317,Thousand USD
31-Dec-15,. Lebanon,35.676,Thousand USD
31-Dec-15,. Leeward Islands,28861.5,Thousand USD
31-Dec-15,. Lesotho,0,Thousand USD
31-Dec-15,. Liberia,32.4,Thousand USD
31-Dec-15,. Libya,206.558,Thousand USD
31-Dec-15,. Lithuania,114.548,Thousand USD
31-Dec-15,. Luxembourg,1546.967,Thousand USD
31-Dec-15,. Macao,200.996,Thousand USD
31-Dec-15,. Macedonia,104.136,Thousand USD
31-Dec-15,. Madagascar,101.48,Thousand USD
31-Dec-15,. Malawi,8.25,Thousand USD
31-Dec-15,. Malaysia,73938.136,Thousand USD
31-Dec-15,. Maldives,0,Thousand USD
31-Dec-15,. Mali,0,Thousand USD
31-Dec-15,. Malta,32.704,Thousand USD
31-Dec-15,. Martinique,8.172,Thousand USD
31-Dec-15,. Mauritania,0,Thousand USD
31-Dec-15,. Mauritius,43.751,Thousand USD
31-Dec-15,. Mexico,706.804,Thousand USD
31-Dec-15,. Moldova,67.09,Thousand USD
31-Dec-15,. Mongolia,0,Thousand USD
31-Dec-15,. Montserrat,0,Thousand USD
31-Dec-15,. Morocco,37781.215,Thousand USD
31-Dec-15,. Mozambique,172.608,Thousand USD
31-Dec-15,. Myanmar,0,Thousand USD
31-Dec-15,. Namibia,0,Thousand USD
31-Dec-15,. Nauru,0,Thousand USD
31-Dec-15,. Nepal,0,Thousand USD
31-Dec-15,. Netherlands (Holland),119628.808,Thousand USD
31-Dec-15,. Netherlands Antilles,694.049,Thousand USD
31-Dec-15,. New Caledonia,0,Thousand USD
31-Dec-15,. New Zealand,1460.728,Thousand USD
31-Dec-15,. Nicaragua,0,Thousand USD
31-Dec-15,. Niger,0,Thousand USD
31-Dec-15,. Nigeria,0,Thousand USD
31-Dec-15,. North Korea,304.319,Thousand USD
31-Dec-15,. Norway,277.941,Thousand USD
31-Dec-15,. Oman,6171.287,Thousand USD
31-Dec-15,. Panama Inc. Canal Zone,336.701,Thousand USD
31-Dec-15,. Papua New Guinea,0,Thousand USD
31-Dec-15,. Paraguay,335.558,Thousand USD
31-Dec-15,. Peru,0,Thousand USD
31-Dec-15,. Philippines,1308.595,Thousand USD
31-Dec-15,. Poland,3263.866,Thousand USD
31-Dec-15,. Polynesia,2.332,Thousand USD
31-Dec-15,. Portugal,841.897,Thousand USD
31-Dec-15,. Qatar,15170.314,Thousand USD
31-Dec-15,. Reunion Island,0,Thousand USD
31-Dec-15,. Romania,1701.471,Thousand USD
31-Dec-15,. Russian Federation,5538.177,Thousand USD
31-Dec-15,. Rwanda,901.928,Thousand USD
31-Dec-15,. Sao Tome & Principe,122.265,Thousand USD
31-Dec-15,. Saudi Arabia,172638.023,Thousand USD
31-Dec-15,. Senegal,0,Thousand USD
31-Dec-15,. Serbia,0,Thousand USD
31-Dec-15,. Seychelles,2134.242,Thousand USD
31-Dec-15,. Sierra Leone,0,Thousand USD
31-Dec-15,. Singapore,258002.556,Thousand USD
31-Dec-15,. Slovak Republic,1352.344,Thousand USD
31-Dec-15,. Slovenia,392.615,Thousand USD
31-Dec-15,. Solomon Islands,0,Thousand USD
31-Dec-15,. Somalia,295.182,Thousand USD
31-Dec-15,. South Africa,14063.339,Thousand USD
31-Dec-15,. South Korea,54524.694,Thousand USD
31-Dec-15,. Spain,12833.65,Thousand USD
31-Dec-15,. Sri Lanka,5799.442,Thousand USD
31-Dec-15,. St. Helena,0,Thousand USD
31-Dec-15,. St. Kitts-Nevis,0,Thousand USD
31-Dec-15,. St. Lucia,0,Thousand USD
31-Dec-15,. St. Pierre & Miquelon,11.639,Thousand USD
31-Dec-15,. St. Vincent,0,Thousand USD
31-Dec-15,. Sudan,0,Thousand USD
31-Dec-15,. Suriname,0,Thousand USD
31-Dec-15,. Swaziland,296.791,Thousand USD
31-Dec-15,. Sweden,26633.639,Thousand USD
31-Dec-15,. Switzerland,59065.367,Thousand USD
31-Dec-15,. Syrian Arab Republic,0,Thousand USD
31-Dec-15,. Tajikistan,803.265,Thousand USD
31-Dec-15,. Tanzania,1647.667,Thousand USD
31-Dec-15,. Thailand,53713.686,Thousand USD
31-Dec-15,. Timor-Leste,56.925,Thousand USD
31-Dec-15,. Togo,75.509,Thousand USD
31-Dec-15,. Tonga,0,Thousand USD
31-Dec-15,. Trinidad and Tobago,81.675,Thousand USD
31-Dec-15,. Tunisia,374.202,Thousand USD
31-Dec-15,. Turkey,33995.136,Thousand USD
31-Dec-15,. Turkmenistan,107.793,Thousand USD
31-Dec-15,. Tuvalu,0,Thousand USD
31-Dec-15,. U. A. E. Abu Dhabi,68021.695,Thousand USD
31-Dec-15,. U. A. E. Ajman,1604.166,Thousand USD
31-Dec-15,. U. A. E. Dubai,339896.4888,Thousand USD
31-Dec-15,. U. A. E. Fujairah,61136.772,Thousand USD
31-Dec-15,. U. A. E. Ras Al Khaimah,1585.338,Thousand USD
31-Dec-15,. U. A. E. Sharjah,17900.05,Thousand USD
31-Dec-15,. U. A. E. Ummal Quwain,0,Thousand USD
31-Dec-15,. U. K.,50666.551,Thousand USD
31-Dec-15,. U. S. A.,137049.493,Thousand USD
31-Dec-15,. Uganda,521.378,Thousand USD
31-Dec-15,. Ukraine,1504.045,Thousand USD
31-Dec-15,. Upper Volta,0,Thousand USD
31-Dec-15,. Uruguay,625.712,Thousand USD
31-Dec-15,. Uzbekistan,0,Thousand USD
31-Dec-15,. Vanuatu,0,Thousand USD
31-Dec-15,. Venezuela,0,Thousand USD
31-Dec-15,. Viet Nam,19650.17,Thousand USD
31-Dec-15,. Virgin Islands,71.838,Thousand USD
31-Dec-15,. Western Samoa,32.25,Thousand USD
31-Dec-15,. Windward Islands,0,Thousand USD
31-Dec-15,. Yemen Arab Republic,23.017,Thousand USD
31-Dec-15,. Zaire,0,Thousand USD
31-Dec-15,. Zambia,811.962,Thousand USD
31-Dec-15,. Zimbabwe,0,Thousand USD
31-Dec-15,. Other Countries,12158.16,Thousand USD
31-Dec-15,I. Imports Payments Through Banks,3968651.234,Thousand USD
31-Dec-15,II. Freight & Insurance,138902.7932,Thousand USD
31-Dec-15,III. Imports Payments Banks (fob) (II-III),3829748.44,Thousand USD
31-Dec-15,IV. Other Imports,271251.5596,Thousand USD
31-Dec-15,V. Total Imports as Per BOP (II+V),4101000,Thousand USD
30-Nov-15,. Afghanistan,3580.521,Thousand USD
30-Nov-15,. Albania,178.705,Thousand USD
30-Nov-15,. Algeria,67.209,Thousand USD
30-Nov-15,. American Samoa,31,Thousand USD
30-Nov-15,. Andorra,0,Thousand USD
30-Nov-15,. Angola,0,Thousand USD
30-Nov-15,. Antigua & Barbuda,0,Thousand USD
30-Nov-15,. Argentina,28914.748,Thousand USD
30-Nov-15,. Armenia,0,Thousand USD
30-Nov-15,. Aruba,28.203,Thousand USD
30-Nov-15,. Australia,39862.939,Thousand USD
30-Nov-15,. Austria,7558.857,Thousand USD
30-Nov-15,. Azerbaijan,0,Thousand USD
30-Nov-15,. Bahamas,0,Thousand USD
30-Nov-15,. Bahrain,8520.99,Thousand USD
30-Nov-15,. Bangladesh,6653.81,Thousand USD
30-Nov-15,. Barbados,0,Thousand USD
30-Nov-15,. Belarus,584.997,Thousand USD
30-Nov-15,. Belgium,40010.889,Thousand USD
30-Nov-15,. Belize,0,Thousand USD
30-Nov-15,. Benin ( Dahomey ),464.158,Thousand USD
30-Nov-15,. Bermuda,0,Thousand USD
30-Nov-15,. Bhutan,0,Thousand USD
30-Nov-15,. Bolivia,0,Thousand USD
30-Nov-15,. Bosnia Herzegovina,0,Thousand USD
30-Nov-15,. Botswana,30.561,Thousand USD
30-Nov-15,. Brazil,20236.359,Thousand USD
30-Nov-15,. Brunei,57.128,Thousand USD
30-Nov-15,. Bulgaria,503.504,Thousand USD
30-Nov-15,. Burkina Faso ( Upper Volta),1466.542,Thousand USD
30-Nov-15,. Burundi,2118.783,Thousand USD
30-Nov-15,. Cambodia Kampuchea,0,Thousand USD
30-Nov-15,. Cameroon,55.044,Thousand USD
30-Nov-15,. Canada,50475.377,Thousand USD
30-Nov-15,. Cape Verde,40.592,Thousand USD
30-Nov-15,. Cayman Islands,0,Thousand USD
30-Nov-15,. Central African Republic,53.946,Thousand USD
30-Nov-15,. Chad,123.75,Thousand USD
30-Nov-15,. Chile,1107.421,Thousand USD
30-Nov-15,. China,654615.267,Thousand USD
30-Nov-15,. Colombia,724.706,Thousand USD
30-Nov-15,. Comoros,0,Thousand USD
30-Nov-15,. Congo,1.279,Thousand USD
30-Nov-15,. Costa Rica,0,Thousand USD
30-Nov-15,. Croatia,70.332,Thousand USD
30-Nov-15,. Cuba,66.991,Thousand USD
30-Nov-15,. Cyprus,361.618,Thousand USD
30-Nov-15,. Czech Republic,5352.637,Thousand USD
30-Nov-15,. Denmark,3934.722,Thousand USD
30-Nov-15,. Djibouti,1258.065,Thousand USD
30-Nov-15,. Dominica,0,Thousand USD
30-Nov-15,. Dominican Republic,0,Thousand USD
30-Nov-15,. Ecuador,0,Thousand USD
30-Nov-15,. Egypt,12997.074,Thousand USD
30-Nov-15,. El Salvador,0,Thousand USD
30-Nov-15,. Equatorial Guinea,18094.225,Thousand USD
